id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-24T06:52:27.654Z, signalstrenth=-74, battery=2982,  temperature=15,  consumptioncounter=15,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-25T06:26:52.538Z, signalstrenth=-70, battery=2970,  temperature=15,  consumptioncounter=16,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-26T06:26:53.917Z, signalstrenth=-57, battery=2994,  temperature=15,  consumptioncounter=16,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-26T07:31:51.729Z, signalstrenth=-73, battery=2970,  temperature=16,  consumptioncounter=17,  buttoncounter=2, timezone=GMT-8,,,,,
,,,,,,,,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-17T16:08:48.134Z, signalstrenth=-47, battery=2904,  temperature=15,  consumptioncounter=0,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-17T16:09:47.959Z, signalstrenth=-76, battery=2982,  temperature=15,  consumptioncounter=1,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-18T04:30:12.973Z, signalstrenth=-34, battery=2976,  temperature=18,  consumptioncounter=2,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-18T15:14:53.224Z, signalstrenth=-47, battery=2976,  temperature=15,  consumptioncounter=3,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-18T17:58:01.105Z, signalstrenth=-28, battery=2964,  temperature=16,  consumptioncounter=4,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-19T07:58:02.180Z, signalstrenth=-27, battery=2988,  temperature=18,  consumptioncounter=4,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-20T02:05:33.587Z, signalstrenth=-52, battery=2970,  temperature=18,  consumptioncounter=5,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-20T18:48:14.156Z, signalstrenth=-29, battery=2958,  temperature=17,  consumptioncounter=6,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-21T18:48:14.351Z, signalstrenth=-32, battery=2970,  temperature=16,  consumptioncounter=6,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-22T01:13:14.433Z, signalstrenth=-27, battery=2964,  temperature=18,  consumptioncounter=7,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-22T16:11:17.506Z, signalstrenth=-31, battery=2964,  temperature=18,  consumptioncounter=8,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-23T16:11:18.120Z, signalstrenth=-39, battery=2970,  temperature=17,  consumptioncounter=8,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-24T15:32:41.426Z, signalstrenth=-30, battery=2964,  temperature=16,  consumptioncounter=9,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-25T15:32:41.731Z, signalstrenth=-32, battery=2970,  temperature=16,  consumptioncounter=9,  buttoncounter=0, timezone=GMT-8,,,,,
id=27bdf175bd555f1f682df595c51e6253c839266d, timestamp=2020-01-26T15:32:41.986Z, signalstrenth=-31, battery=2976,  temperature=17,  consumptioncounter=9,  buttoncounter=0, timezone=GMT-8,,,,,
,,,,,,,,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-10T06:38:45.243Z, signalstrenth=-54, battery=3024,  temperature=18,  consumptioncounter=2,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-10T17:28:58.950Z, signalstrenth=-50, battery=3018,  temperature=18,  consumptioncounter=3,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-11T03:26:31.445Z, signalstrenth=-56, battery=3000,  temperature=18,  consumptioncounter=4,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-11T05:28:25.161Z, signalstrenth=-51, battery=3006,  temperature=18,  consumptioncounter=5,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-11T18:33:06.985Z, signalstrenth=-50, battery=3000,  temperature=20,  consumptioncounter=6,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-12T18:33:07.068Z, signalstrenth=-37, battery=3006,  temperature=18,  consumptioncounter=6,  buttoncounter=0, timezone=GMT-8,,,,,
id=926bbccc9287be59681dd6544bde05e580526a60, timestamp=2020-01-13T00:42:05.166Z, signalstrenth=-37, battery=2994,  temperature=18,  consumptioncounter=7,  buttoncounter=0, timezone=GMT-8,,,,,
,,,,,,,,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-09T03:50:43.272Z, signalstrenth=-64, battery=3018,  temperature=18,  consumptioncounter=0,  buttoncounter=0, timezone=GMT-8,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-09T03:51:20.139Z, signalstrenth=-70, battery=3018,  temperature=18,  consumptioncounter=1,  buttoncounter=0, timezone=GMT-8,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-10T02:52:17.836Z, signalstrenth=-70, battery=3000,  temperature=15,  consumptioncounter=2,  buttoncounter=0, timezone=GMT-8,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-11T02:52:04.267Z, signalstrenth=-75, battery=2982,  temperature=15,  consumptioncounter=3,  buttoncounter=0, timezone=GMT-8,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-12T02:52:04.548Z, signalstrenth=-75, battery=3000,  temperature=15,  consumptioncounter=3,  buttoncounter=0, timezone=GMT-8,,,,,
id=d15251c3d0b99020b1fc3f68ba441a4ec025933d, timestamp=2020-01-12T03:42:33.535Z, signalstrenth=-72, battery=2988,  temperature=15,  consumptioncounter=4,  buttoncounter=0, timezone=GMT-8,,,,,
